Provincia,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
CORDOBA,Morteros,True,False,False,True,True,True,True,False,False
CORDOBA,Plaza Luxardo,False,False,False,False,False,False,False,True,False
CORDOBA,Plaza San Francisco,False,False,False,False,True,False,False,True,False
CORDOBA,Porteña,True,False,False,True,True,True,True,True,False
CORDOBA,Quebracho Herrado,False,False,False,False,False,False,True,True,False
CORDOBA,Sacanta,False,True,False,True,True,True,True,True,True
CORDOBA,San Francisco,True,True,False,True,True,True,True,True,False
CORDOBA,Canals,True,False,False,True,True,True,True,True,False
CORDOBA,Chilibroste,True,False,False,True,False,False,True,True,False
CORDOBA,Cintra,True,False,False,True,False,True,True,True,True
CORDOBA,Colonia Bismarck,False,True,False,False,False,False,True,True,False
CORDOBA,Colonia Bremen,False,False,False,False,False,False,False,False,False
CORDOBA,Idiazabal,False,False,False,True,True,True,True,True,True
CORDOBA,Justiniano Posse,False,False,False,True,True,True,True,True,False
CORDOBA,Laborde,True,False,False,False,True,True,True,False,False
CORDOBA,Monte Leña,False,False,False,False,True,True,True,False,False
CORDOBA,Monte Maíz,True,True,False,True,True,True,True,False,False
CORDOBA,Morrison,True,False,False,True,True,True,True,False,False
FORMOSA,Posta Cambio Zalazar,False,False,False,False,True,False,False,True,False
FORMOSA,Pozo del Tigre,True,False,False,True,True,True,True,True,True
FORMOSA,San Martín I,False,False,False,False,False,False,False,True,False
FORMOSA,San Martín II,False,False,False,True,True,False,True,True,False
FORMOSA,Subteniente Perín,False,False,False,False,True,False,False,True,True
FORMOSA,Villa General Güemes,False,False,False,True,True,False,True,True,False
FORMOSA,Villa General Manuel Belgrano,False,False,False,True,True,False,True,True,False
FORMOSA,Buena Vista,False,False,False,True,True,False,True,True,False
FORMOSA,El Espinillo,False,False,False,False,True,True,True,True,False
FORMOSA,Laguna Gallo,False,False,False,False,False,False,False,True,True
FORMOSA,Misión Tacaagle,False,False,False,False,True,False,True,True,False
FORMOSA,Portón Negro,False,False,False,False,False,False,False,False,True
FORMOSA,Tres Lagunas,True,False,False,False,True,False,True,True,False
FORMOSA,Clorinda,True,True,False,True,True,True,True,True,True
FORMOSA,Laguna Blanca,True,False,False,True,True,True,True,True,False
FORMOSA,Laguna Naick-Neck,True,False,False,False,True,False,True,True,True
FORMOSA,Palma Sola,False,False,False,False,True,False,False,True,False
FORMOSA,Puerto Pilcomayo,False,False,False,False,False,False,False,True,False
FORMOSA,Riacho He-He,False,False,False,True,True,True,True,True,False
FORMOSA,Riacho Negro,False,False,False,False,True,False,False,True,False
FORMOSA,Siete Palmas,True,False,False,True,True,False,True,True,False
FORMOSA,Colonia Campo Villafañe,False,False,False,True,True,False,True,True,False
FORMOSA,El Colorado,True,False,False,True,True,False,True,True,True
FORMOSA,Palo Santo,False,True,False,False,True,True,True,True,True
MENDOZA,Goudge,False,True,False,False,True,True,True,True,False
MENDOZA,Jaime Prats,False,False,False,False,False,False,True,True,False
MENDOZA,La Llave Nueva,False,False,False,False,False,False,True,False,False
MENDOZA,Las Malvinas,False,False,False,False,False,False,True,True,False
MENDOZA,Los Reyunos,False,False,False,False,True,False,False,False,False
MENDOZA,Monte Comán,False,False,False,True,True,True,True,True,False
MENDOZA,Pobre Diablo,False,False,False,False,True,True,False,False,False
MENDOZA,Punta del Agua,False,False,False,True,False,False,False,False,False
MENDOZA,Rama Caída,False,False,False,False,True,True,True,True,False
MENDOZA,Real del Padre,False,False,False,False,True,True,True,True,False
MENDOZA,Salto de Las Rosas,False,False,True,False,True,True,True,True,False
MENDOZA,San Rafael,True,True,True,True,True,True,True,True,False
MENDOZA,Villa Atuel,False,False,False,False,True,True,True,True,False
MENDOZA,Villa Atuel Norte,False,False,False,False,True,True,True,False,False
MENDOZA,Barrio 12 de Octubre,False,False,False,True,True,False,False,False,False
MENDOZA,Barrio María Auxiliadora,False,False,False,False,True,True,False,False,False
MENDOZA,Barrio Molina Cabrera,False,False,False,False,False,False,False,False,False
MENDOZA,La Dormida,False,False,False,True,True,True,True,True,False
MENDOZA,Las Catitas,False,False,False,False,True,True,True,True,False
MENDOZA,Santa Rosa,False,False,False,True,False,False,True,True,False
MENDOZA,Barrio San Cayetano,False,False,False,False,False,False,False,False,False
MENDOZA,Campo Los Andes,False,True,False,False,False,False,False,False,False
MENDOZA,Colonia Las Rosas,False,False,False,False,True,True,True,True,False
MENDOZA,El Manzano,False,False,False,False,True,True,False,False,False
MENDOZA,Los Sauces,False,True,False,True,True,True,True,False,False
MENDOZA,Tunuyán,True,True,True,True,True,True,True,True,False
MENDOZA,Vista Flores,False,False,False,False,True,True,True,True,False
MENDOZA,Barrio Belgrano Norte,False,False,False,False,False,False,False,False,False
MENDOZA,Cordón del Plata,False,False,False,False,True,True,True,True,False
MENDOZA,El Peral,False,False,False,False,False,False,False,False,False
MISIONES,Aristóbulo del Valle,True,True,False,True,True,True,True,False,True
MISIONES,Campo Grande,True,False,False,True,True,True,True,True,True
MISIONES,Dos de Mayo Núcleo I,False,False,False,True,False,False,True,False,False
MISIONES,Dos de Mayo Núcleo II,False,False,False,False,False,False,False,False,False
MISIONES,Dos de Mayo Núcleo III,False,False,False,False,False,False,False,True,False
MISIONES,Kilómetro 17,False,False,False,False,False,False,False,False,False
MISIONES,Nucleo I,False,False,False,False,False,False,False,False,False
MISIONES,Nucleo Ii,False,False,False,False,True,False,False,False,False
MISIONES,Pueblo Illia,False,False,False,False,False,False,False,True,False
MISIONES,Salto Encantado,False,True,False,False,True,False,True,True,True
MISIONES,Barrio del Lago,False,False,False,True,False,False,False,False,False
MISIONES,Bonpland,True,False,False,False,True,False,True,False,False
MISIONES,Candelaria,True,True,False,False,True,True,True,False,True
MISIONES,Cerro Corá,False,False,False,False,True,False,False,False,False
MISIONES,Loreto,False,False,False,False,False,False,False,False,False
MISIONES,Mártires,False,False,False,False,True,True,False,True,False
MISIONES,Profundidad,False,False,False,False,False,False,False,True,False
MISIONES,Puerto Santa Ana,False,False,False,False,False,False,False,False,False
MISIONES,Santa Ana,True,False,False,False,True,True,True,False,False
MISIONES,Barrio Nuevo Garupa,False,False,False,False,False,False,False,False,False
MISIONES,Garupá,True,True,False,True,True,True,True,True,False
MISIONES,Nemesio Parma,False,False,False,False,True,True,False,True,False
MISIONES,Posadas,True,True,False,True,True,True,True,True,True
MISIONES,Posadas (Extensión),False,False,False,False,True,True,False,False,False
MISIONES,Barra Concepción,False,False,False,False,False,False,False,False,False
MISIONES,Concepción de la Sierra,False,True,False,True,True,True,True,True,True
MISIONES,La Corita,False,True,False,False,True,False,False,False,False
MISIONES,Santa María,False,False,False,False,False,False,False,False,False
MISIONES,9 de Julio,False,False,False,False,False,False,True,False,False
MISIONES,9 de Julio Kilómetro 20,False,False,False,False,True,False,False,False,False
MISIONES,Colonia Victoria,True,False,False,False,False,False,True,False,False
MISIONES,Eldorado,True,False,False,False,True,True,True,True,True
MISIONES,María Magdalena,False,False,False,False,True,False,True,False,False
SALTA,Hipólito Yrigoyen,True,True,False,True,True,True,True,True,True
SALTA,La Misión,False,False,False,False,False,False,False,False,False
SALTA,Pichanal,True,True,False,True,True,True,True,False,True
SALTA,San Ramón de la Nueva Orán,True,False,False,True,True,True,True,False,True
SALTA,Urundel,False,False,False,True,True,True,True,True,True
SALTA,Alto de la Sierra,False,False,False,True,False,False,False,True,False
SALTA,Capitán Juan Pagé,False,False,False,False,False,False,False,True,False
SALTA,Coronel Juan Solá,True,False,False,True,True,True,True,True,True
SALTA,Hito 1,False,False,False,False,False,False,False,False,False
SALTA,La Unión,False,False,False,False,True,False,False,False,False
SALTA,Los Blancos,False,False,False,False,True,False,False,True,False
SALTA,Pluma de Pato,False,False,False,False,True,False,False,True,False
SALTA,Rivadavia,False,False,False,True,True,False,False,False,True
SALTA,Santa María,False,False,False,False,False,False,False,False,False
SALTA,Santa Rosa,False,False,False,False,False,False,False,False,False
SALTA,El Barrial,False,False,False,False,False,False,False,False,False
SALTA,Santa Victoria Este,True,False,False,True,True,False,True,True,True
SALTA,Antilla,False,False,False,True,True,False,False,False,True
SALTA,Copo Quile,False,False,False,True,True,False,False,False,False
SALTA,El Naranjo,False,False,False,True,True,True,False,False,True
SALTA,El Potrero,False,False,False,True,False,False,False,False,True
SALTA,Rosario de la Frontera,True,True,False,True,True,True,True,True,True
SALTA,San Felipe,False,False,False,False,False,False,False,False,False
SALTA,Campo Quijano,True,False,False,True,True,True,True,True,True
SALTA,La Merced del Encón,False,False,False,True,True,True,False,True,False
SALTA,La Silleta,True,False,False,True,False,False,True,True,True
SALTA,Rosario de Lerma,True,True,False,True,True,True,True,True,True
SALTA,Angastaco,False,False,False,True,True,False,False,True,False
SALTA,Animaná,False,False,False,False,True,False,True,True,True
SANTA FE,Logroño,True,False,False,False,True,True,True,True,False
SANTA FE,Montefiore,False,False,False,False,False,False,True,True,True
SANTA FE,Pozo Borrado,False,False,False,False,True,False,True,True,False
SANTA FE,San Bernardo,False,False,False,False,False,False,True,True,False
SANTA FE,Santa Margarita,False,False,False,False,True,False,True,True,True
SANTA FE,Tostado,True,True,False,False,True,True,True,True,True
SANTA FE,Villa Minetti,False,False,False,False,True,True,True,True,True
SANTA FE,Armstrong,True,False,False,True,True,True,True,True,False
SANTA FE,Bouquet,True,False,False,False,True,False,True,True,False
SANTA FE,Las Parejas,True,False,False,True,True,True,True,True,False
SANTA FE,Las Rosas,True,True,False,True,True,True,True,True,False
SANTA FE,Montes de Oca,True,False,False,True,True,False,True,True,True
SANTA FE,Tortugas,True,True,False,False,True,True,True,False,True
SANTA FE,Arequito,True,True,False,False,True,True,True,False,False
SANTA FE,Arteaga,True,True,False,False,True,True,True,True,False
SANTA FE,Beravebú,False,False,False,False,True,True,True,True,False
SANTA FE,Bigand,True,True,False,False,True,True,True,False,False
SANTA FE,Casilda,True,True,False,True,True,True,True,True,False
SANTA FE,Chabás,True,False,False,True,True,True,True,True,False
SANTA FE,Chañar Ladeado,True,True,False,True,True,True,True,False,False
SALTA,San Carlos,False,False,False,True,True,False,True,True,True
SALTA,Acoyte,False,False,False,False,False,False,False,True,False
SALTA,Campo La Cruz,False,False,False,False,False,False,False,False,False
SALTA,Los Toldos,False,False,False,True,False,False,True,True,False
SALTA,Nazareno,False,False,False,True,False,False,True,False,False
SALTA,Poscaya,False,False,False,False,False,False,False,False,False
SALTA,San Marcos,False,False,False,False,False,False,False,False,False
SALTA,Santa Victoria,False,False,False,True,False,False,False,True,True
SAN JUAN,Campo Afuera,False,False,False,False,False,False,False,False,False
SAN JUAN,El Encón,False,False,False,False,True,False,False,False,False
SAN JUAN,La Chimbera,False,False,False,False,False,False,False,False,False
SAN JUAN,Tupelí,False,False,False,False,False,False,False,True,False
SAN JUAN,Villa Borjas,False,False,False,False,False,False,False,True,False
SAN JUAN,Villa Borjas - La Chimbera,False,False,False,False,False,False,True,True,False
SAN JUAN,Villa El Tango,False,False,False,False,False,False,False,False,False
SAN JUAN,Villa Santa Rosa,False,False,False,False,True,True,True,True,False
SAN JUAN,9 de Julio,False,False,False,True,True,True,True,True,True
SAN JUAN,Alto de Sierra,False,False,False,False,True,True,False,True,False
SAN JUAN,Colonia Fiorito,False,False,False,False,False,False,False,True,False
SAN JUAN,Las Chacritas,False,False,False,False,True,False,False,True,False
MISIONES,Barrio Escuela 633,False,False,False,False,True,True,False,False,False
MISIONES,Campo Ramón,False,True,False,True,True,False,True,False,True
MISIONES,Campo Viera,False,False,False,True,True,False,True,True,False
MISIONES,El Salto,False,False,False,False,True,False,False,False,False
MISIONES,General Alvear,False,False,False,True,True,False,False,False,False
MISIONES,Guaraní,True,False,False,True,True,True,True,False,False
MISIONES,Los Helechos,False,False,False,True,True,False,False,False,False
MISIONES,Oberá,True,True,False,True,True,True,True,False,False
MISIONES,Panambí,False,False,False,True,False,False,True,False,False
MISIONES,Panambi Kilómetro 15,False,False,False,False,True,False,False,False,False
MISIONES,Panambí Kilómetro 8,False,False,False,True,True,False,False,False,False
MISIONES,San Martín,False,False,False,True,True,False,True,False,False
MISIONES,Villa Bonita,False,True,False,True,True,False,True,False,False
MISIONES,Barrio Tungoil,False,False,False,False,False,False,False,False,False
MISIONES,Colonia Polana,False,False,False,False,True,False,False,True,False
MISIONES,Corpus,False,False,False,False,True,False,True,True,False
MISIONES,Domingo Savio,False,False,False,False,False,False,False,False,False
SANTA FE,Coronel Rodolfo S. Domínguez,False,True,False,False,True,True,True,False,False
SANTA FE,Cuatro Esquinas,False,False,False,True,False,False,False,False,False
SANTA FE,El Caramelo,True,False,False,True,False,False,True,False,False
